song_file,instrument,piece,start_bar,end_bar,sustain_ratio,low_oct_ratio,mid_oct_ratio,high_oct_ratio,lukabad_density,paren_ratio,transition_entropy
โหมโรงมหาฤกษ์ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,โหมโรงมหาฤกษ์,121,136,0.40625,0.05263157894736842,0.6842105263157895,0.2631578947368421,0.0,0.0,4.408634721306625
โหมโรงมหาฤกษ์ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,โหมโรงมหาฤกษ์,129,144,0.578125,0.07407407407407407,0.7037037037037037,0.2222222222222222,0.0,0.0,3.8306218363039513
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,1,16,0.21875,0.0,0.86,0.14,0.0,0.0,4.6537231300831845
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,9,24,0.0,0.0,0.8125,0.1875,0.0,0.0,4.640155622586781
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,17,32,0.0,0.0,0.890625,0.109375,0.0,0.0,4.633295249483137
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,25,40,0.0,0.0,0.84375,0.15625,0.0,0.0,4.5782487252869375
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,33,48,0.0,0.0,0.8125,0.1875,0.0,0.0,4.1543444654949315
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,41,56,0.0,0.0,0.90625,0.09375,0.0,0.0,3.970985433998212
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,49,64,0.03125,0.0,0.9354838709677419,0.06451612903225806,0.0,0.0,3.9877232738790545
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,57,72,0.1875,0.0,0.9615384615384616,0.038461538461538464,0.0,0.0,4.115371591021379
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,65,80,0.265625,0.0,0.8297872340425532,0.1702127659574468,0.0,0.0,4.552698876486354
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,73,88,0.265625,0.0,0.6382978723404256,0.3617021276595745,0.0,0.0,4.784908249233825
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,81,96,0.28125,0.0,0.6739130434782609,0.32608695652173914,0.0,0.0,4.5375462027977305
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,89,104,0.12307692307692308,0.0,0.7192982456140351,0.2807017543859649,0.0625,0.25,4.897979296672176
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,97,112,0.12307692307692308,0.0,0.7543859649122807,0.24561403508771928,0.0625,0.25,4.540873781480403
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,105,120,0.3125,0.0,0.7727272727272727,0.22727272727272727,0.0,0.0,4.524123177124762
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,113,128,0.234375,0.0,0.8367346938775511,0.16326530612244897,0.0,0.0,4.897294208939477
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,121,136,0.26153846153846155,0.0,0.9166666666666666,0.08333333333333333,0.0625,0.0,4.933364648336088
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,129,144,0.4307692307692308,0.0,0.7297297297297297,0.2702702702702703,0.0625,0.0,4.496268266288633
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,137,152,0.234375,0.0,0.7755102040816326,0.22448979591836735,0.0,0.0,4.7369788840170965
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,145,160,0.12307692307692308,0.0,0.8947368421052632,0.10526315789473684,0.0625,0.0,4.4624433125951875
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,153,168,0.3230769230769231,0.0,0.8409090909090909,0.1590909090909091,0.0625,0.0,4.458918898701708
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,161,176,0.4375,0.0,0.5277777777777778,0.4722222222222222,0.0,0.0,3.9652975821957326
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,169,184,0.375,0.0,0.475,0.525,0.0,0.0,4.277638551759855
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,177,192,0.26153846153846155,0.0,0.75,0.25,0.0625,0.0,4.558768266288633
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,185,200,0.18461538461538463,0.0,0.6981132075471698,0.3018867924528302,0.0625,0.0,4.816428031846025
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,193,208,0.09375,0.0,0.7586206896551724,0.2413793103448276,0.0,0.0,4.707228043049997
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,201,216,0.1875,0.0,0.75,0.25,0.0,0.0,4.907691384051437
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,209,224,0.234375,0.0,0.7551020408163265,0.24489795918367346,0.0,0.0,5.076408693306845
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,217,232,0.171875,0.0,0.7735849056603774,0.22641509433962265,0.0,0.0,4.965397289184767
กล่อมนารี เถา ซออู้.xlsx,ซออู้,กล่อมนารี,225,240,0.234375,0.0,0.6122448979591837,0.3877551020408163,0.0,0.0,4.7911044321792735
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,1,16,0.15625,0.0,0.7037037037037037,0.2962962962962963,0.0,0.0,4.356436527651428
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,9,24,0.046875,0.0,0.6721311475409836,0.32786885245901637,0.0,0.0,4.38552317846033
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,17,32,0.0,0.0,0.8125,0.1875,0.0,0.0,4.125402296509463
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,25,40,0.0,0.0,0.828125,0.171875,0.0,0.0,4.293865440193389
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,33,48,0.0,0.0,0.8125,0.1875,0.0,0.0,4.103389249717196
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,41,56,0.0,0.0,0.796875,0.203125,0.0,0.0,3.900930717936825
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,49,64,0.0,0.0,0.8125,0.1875,0.0,0.0,4.125402296509463
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,57,72,0.09375,0.0,0.7068965517241379,0.29310344827586204,0.0,0.0,4.424129583310006
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,65,80,0.09375,0.0,0.7068965517241379,0.29310344827586204,0.0,0.0,4.351527790363881
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,73,88,0.0,0.0,0.8125,0.1875,0.0,0.0,4.351161320740004
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,81,96,0.078125,0.0,0.7796610169491526,0.22033898305084745,0.0,0.0,4.682853335854921
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,89,104,0.375,0.0,0.775,0.225,0.0,0.0,4.6229416293340115
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,97,112,0.59375,0.0,0.8461538461538461,0.15384615384615385,0.0,0.0,3.4681021451726854
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,105,120,0.609375,0.0,0.8,0.2,0.0,0.0,3.723103679227354
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,113,128,0.34375,0.0,0.8095238095238095,0.19047619047619047,0.0,0.0,4.566794148293603
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,121,136,0.03125,0.0,0.8225806451612904,0.1774193548387097,0.0,0.0,4.197296344334558
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,129,144,0.0,0.0,0.8125,0.1875,0.0,0.0,4.125402296509463
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,137,152,0.234375,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,4.694835677159103
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,145,160,0.296875,0.0,0.8222222222222222,0.17777777777777778,0.0,0.0,4.579833891479159
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,153,168,0.1875,0.0,0.7692307692307693,0.23076923076923078,0.0,0.0,4.508560478849426
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,161,176,0.34375,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,4.543654362999905
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,169,184,0.21875,0.0,0.8,0.2,0.0,0.0,4.44809426591837
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,177,192,0.0625,0.0,0.7333333333333333,0.26666666666666666,0.0,0.0,4.322031114968265
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,185,200,0.140625,0.0,0.8363636363636363,0.16363636363636364,0.0,0.0,4.79888578131694
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,193,208,0.328125,0.0,0.8837209302325582,0.11627906976744186,0.0,0.0,4.8415834945850795
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,201,216,0.375,0.0,0.825,0.175,0.0,0.0,4.495402995939736
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,209,224,0.203125,0.0,0.8627450980392157,0.13725490196078433,0.0,0.0,4.553619852520376
จีนขิมเล็ก เถา ซออู้.xlsx,ซออู้,จีนขิมเล็ก,217,232,0.078125,0.0,0.8135593220338984,0.1864406779661017,0.0,0.0,4.63134361366704
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,1,16,0.015625,0.0,0.7619047619047619,0.23809523809523808,0.0,0.0,4.397139050140635
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,9,24,0.0,0.0,0.875,0.125,0.0,0.0,4.520952844740322
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,17,32,0.0,0.0,0.875,0.125,0.0,0.0,4.46944312255244
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,25,40,0.0,0.0,0.84375,0.15625,0.0,0.0,4.385523178460329
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,33,48,0.0,0.0,0.796875,0.203125,0.0,0.0,4.724996542712914
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,41,56,0.0,0.0,0.8125,0.1875,0.0,0.0,4.71655100341705
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,49,64,0.0,0.0,0.796875,0.203125,0.0,0.0,4.591816232783339
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,57,72,0.0,0.0,0.78125,0.21875,0.0,0.0,4.758948375846528
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,65,80,0.0,0.0,0.796875,0.203125,0.0,0.0,4.724996542712914
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,73,88,0.0,0.0,0.75,0.25,0.0,0.0,4.5449175273486855
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,81,96,0.0,0.0,0.734375,0.265625,0.0,0.0,4.432831908481696
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,89,104,0.0,0.0,0.859375,0.140625,0.0,0.0,4.792689598371492
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,97,112,0.0,0.0,0.890625,0.109375,0.0,0.0,4.73959470999139
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,105,120,0.0,0.0,0.765625,0.234375,0.0,0.0,4.685879186415928
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,113,128,0.0,0.0,0.796875,0.203125,0.0,0.0,4.704568662112869
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,121,136,0.0,0.0,0.859375,0.140625,0.0,0.0,4.564681217790536
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,129,144,0.0,0.0,0.859375,0.140625,0.0,0.0,4.76094356662546
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,137,152,0.0,0.0,0.875,0.125,0.0,0.0,4.943638407963983
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,145,160,0.0,0.0,0.796875,0.203125,0.0,0.0,4.482346439890646
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,153,168,0.0,0.0,0.8125,0.1875,0.0,0.0,4.291870249414455
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,161,176,0.0,0.0,0.890625,0.109375,0.0,0.0,4.659509288441918
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,169,184,0.0,0.0,0.859375,0.140625,0.0,0.0,4.772925907929643
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,177,192,0.0,0.0,0.859375,0.140625,0.0,0.0,4.479176107506205
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,185,200,0.0,0.0,0.859375,0.140625,0.0,0.0,4.628173281282599
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,193,208,0.0,0.0,0.859375,0.140625,0.0,0.0,4.299651598552122
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,201,216,0.0,0.0,0.90625,0.09375,0.0,0.0,4.296481266167682
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,209,224,0.0,0.0,0.953125,0.046875,0.0,0.0,4.179640148724031
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,217,232,0.0,0.0,0.890625,0.109375,0.0,0.0,4.347990988355562
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,225,240,0.0,0.0,0.84375,0.15625,0.0,0.0,4.312708154601214
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,233,248,0.0,0.0,0.9375,0.0625,0.0,0.0,4.344454186347246
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,241,256,0.0,0.0,0.96875,0.03125,0.0,0.0,4.478809637882327
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,249,264,0.0,0.0,0.890625,0.109375,0.0,0.0,4.5662663839827555
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,257,272,0.0,0.0,0.90625,0.09375,0.0,0.0,4.514756661794874
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,265,280,0.0,0.0,0.953125,0.046875,0.0,0.0,3.992632011166602
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,273,288,0.0,0.0,0.921875,0.078125,0.0,0.0,3.6872663390628593
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,281,296,0.0,0.0,0.828125,0.171875,0.0,0.0,3.9180235978576783
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,289,304,0.0,0.0,0.78125,0.21875,0.0,0.0,4.2508012573013705
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,297,312,0.0,0.0,0.875,0.125,0.0,0.0,4.302310979489254
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,305,320,0.0,0.0,0.921875,0.078125,0.0,0.0,3.6872663390628593
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,313,328,0.0,0.0,0.921875,0.078125,0.0,0.0,3.697253489588108
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,321,336,0.0,0.0,0.78125,0.21875,0.0,0.0,4.099188257550682
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,329,344,0.0,0.0,0.765625,0.234375,0.0,0.0,4.22786723447508
ตับต้นเพลงฉิ่ง ซออู้.xlsx,ซออู้,ตับต้นเพลงฉิ่ง,337,352,0.171875,0.0,0.9056603773584906,0.09433962264150944,0.0,0.0,4.412147242005824
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,1,16,0.07692307692307693,0.0,0.8333333333333334,0.16666666666666666,0.0625,0.0,4.954783547037796
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,9,24,0.0625,0.0,0.7166666666666667,0.2833333333333333,0.0,0.0,5.014911820593716
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,17,32,0.0625,0.0,0.7166666666666667,0.2833333333333333,0.0,0.0,4.736978884017097
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,25,40,0.0,0.0,0.71875,0.28125,0.0,0.0,4.1342143054292055
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,33,48,0.0,0.0,0.734375,0.265625,0.0,0.0,4.216805869204923
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,41,56,0.0,0.0,0.71875,0.28125,0.0,0.0,4.327563107755516
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,49,64,0.0,0.0,0.75,0.25,0.0,0.0,4.316244956609531
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,57,72,0.0,0.0,0.875,0.125,0.0,0.0,4.264071044263453
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,65,80,0.0,0.0,0.9375,0.0625,0.0,0.0,4.513171495602655
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,73,88,0.0,0.0,0.828125,0.171875,0.0,0.0,4.691255320187949
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,81,96,0.0,0.0,0.71875,0.28125,0.0,0.0,4.243019908163703
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,89,104,0.0,0.0,0.828125,0.171875,0.0,0.0,4.258582606439038
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,97,112,0.0,0.0,0.890625,0.109375,0.0,0.0,4.104419909499271
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,105,120,0.0,0.0,0.84375,0.15625,0.0,0.0,4.529357449377692
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,113,128,0.0,0.0,0.890625,0.109375,0.0,0.0,4.38710834465255
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,121,136,0.0,0.0,0.90625,0.09375,0.0,0.0,4.112755765047084
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,129,144,0.0,0.0,0.90625,0.09375,0.0,0.0,4.014601502996033
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,137,152,0.0,0.0,0.9375,0.0625,0.0,0.0,4.532270995886306
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,145,160,0.0,0.0,0.859375,0.140625,0.0,0.0,4.480761273698424
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,153,168,0.0,0.0,0.859375,0.140625,0.0,0.0,4.026696148352607
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,161,176,0.0,0.0,0.875,0.125,0.0,0.0,4.32719663813164
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,169,184,0.0,0.0,0.84375,0.15625,0.0,0.0,4.746711868970861
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,177,192,0.0,0.0,0.890625,0.109375,0.0,0.0,4.5364719880528215
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,185,200,0.0,0.0,0.921875,0.078125,0.0,0.0,4.341540639838631
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,193,208,0.0,0.0,0.953125,0.046875,0.0,0.0,4.5504495201359365
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,201,216,0.0,0.0,0.890625,0.109375,0.0,0.0,4.6135751140041235
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,209,224,0.0,0.0,0.796875,0.203125,0.0,0.0,4.633959439641334
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,217,232,0.0,0.0,0.859375,0.140625,0.0,0.0,4.607378931058675
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,225,240,0.0,0.0,0.953125,0.046875,0.0,0.0,4.397915544351226
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,233,248,0.0,0.0,0.984375,0.015625,0.0,0.0,4.167911972991334
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,241,256,0.0,0.0,0.890625,0.109375,0.0,0.0,4.366169512605192
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,249,264,0.0,0.0,0.796875,0.203125,0.0,0.0,4.653058939924986
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,257,272,0.0,0.0,0.765625,0.234375,0.0,0.0,4.661504479220851
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,265,280,0.0625,0.0,0.7166666666666667,0.2833333333333333,0.0,0.0,5.014911820593716
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,273,288,0.0625,0.0,0.7166666666666667,0.2833333333333333,0.0,0.0,4.736978884017097
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,281,296,0.0,0.0,0.71875,0.28125,0.0,0.0,4.1342143054292055
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,289,304,0.0,0.0,0.734375,0.265625,0.0,0.0,4.216805869204923
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,297,312,0.0,0.0,0.71875,0.28125,0.0,0.0,4.327563107755516
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,305,320,0.0,0.0,0.75,0.25,0.0,0.0,4.316244956609531
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,313,328,0.0,0.0,0.875,0.125,0.0,0.0,4.264071044263453
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,321,336,0.0,0.0,0.9375,0.0625,0.0,0.0,4.513171495602655
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,329,344,0.0,0.0,0.828125,0.171875,0.0,0.0,4.691255320187949
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,337,352,0.0,0.0,0.71875,0.28125,0.0,0.0,4.243019908163703
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,345,360,0.0,0.0,0.828125,0.171875,0.0,0.0,4.258582606439038
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,353,368,0.0,0.0,0.890625,0.109375,0.0,0.0,4.104419909499271
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,361,376,0.0,0.0,0.84375,0.15625,0.0,0.0,4.529357449377692
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,369,384,0.0,0.0,0.890625,0.109375,0.0,0.0,4.38710834465255
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,377,392,0.0,0.0,0.90625,0.09375,0.0,0.0,4.112755765047084
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,385,400,0.0,0.0,0.90625,0.09375,0.0,0.0,4.014601502996033
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,393,408,0.0,0.0,0.9375,0.0625,0.0,0.0,4.532270995886306
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,401,416,0.0,0.0,0.890625,0.109375,0.0,0.0,4.716551003417051
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,409,424,0.0,0.0,0.890625,0.109375,0.0,0.0,4.425714749502226
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,417,432,0.0,0.0,0.8125,0.1875,0.0,0.0,4.546502693540906
สาธุการ ซออู้.xlsx,ซออู้,สาธุการ,425,440,0.15625,0.0,0.7592592592592593,0.24074074074074073,0.0,0.0,4.730782701071649
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,1,16,0.203125,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,4.61157992322519
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,9,24,0.0,0.0,0.796875,0.203125,0.0,0.0,4.478809637882328
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,17,32,0.0,0.0,0.84375,0.15625,0.0,0.0,4.186601448688274
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,25,40,0.0,0.0,0.859375,0.140625,0.0,0.0,4.334057011235284
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,33,48,0.0,0.0,0.890625,0.109375,0.0,0.0,4.419928591143492
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,41,56,0.09375,0.0,0.8793103448275862,0.1206896551724138,0.0,0.0,4.415317574390265
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,49,64,0.09375,0.0,0.896551724137931,0.10344827586206896,0.0,0.0,4.427299915694447
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,57,72,0.0,0.0,0.90625,0.09375,0.0,0.0,4.49632397197376
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,65,80,0.03125,0.0,0.9032258064516129,0.0967741935483871,0.0,0.0,4.482092274319162
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,73,88,0.125,0.0,0.875,0.125,0.0,0.0,4.639745598000069
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,81,96,0.09375,0.0,0.8793103448275862,0.1206896551724138,0.0,0.0,4.826020796309745
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,89,104,0.0,0.0,0.890625,0.109375,0.0,0.0,4.714965837224828
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,97,112,0.0,0.0,0.90625,0.09375,0.0,0.0,4.490127789028314
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,105,120,0.0,0.0,0.921875,0.078125,0.0,0.0,4.385933203047043
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,113,128,0.0,0.0,0.921875,0.078125,0.0,0.0,4.386187368618528
